코스명,산이름,유형설명,최고고도_m,누적상승_m,편도거리_km,총거리_km,예상시간_분,예상시간,출발_lat,출발_lon,도착_lat,도착_lon,난이도,세부난이도,난이도점수,관광인프라점수,주차장_접근성점수,정류장_접근성점수,코스수,가중치,매력종합점수,전망,힐링,사진,등산로,성취감,계절매력,특출매력,특출점수
금정산_16,금정산,등하산_횡단,503.0,899.0,8.69,8.69,279,4시간 39분,35.283852,129.071531,35.3179,129.029957,중급,중급2,214.17,6.6,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_17,금정산,등하산_횡단,774.0,1174.0,10.14,10.14,343,5시간 43분,35.285727,129.06932,35.303609,129.025048,상급,상급2,264.37,6.5,10,8.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_18,금정산,등하산_원점회귀,496.0,1139.0,5.96,5.96,259,4시간 19분,35.219687,129.076156,35.223184,129.077196,상급,상급1,249.55,7.4,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_19,금정산,등하산_원점회귀,664.0,719.0,4.88,4.88,179,2시간 59분,35.219303,129.041015,35.220512,129.041752,중급,중급1,179.41,7.1,8,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_20,금정산,등하산_횡단,636.0,784.0,5.63,5.63,193,3시간 13분,35.236041,129.021294,35.25042,129.049608,중급,중급1,201.23,6.7,8,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_21,금정산,등하산_원점회귀,664.0,934.0,8.54,8.54,263,4시간 23분,35.250366,129.056813,35.255631,129.05135,중급,중급2,216.4,6.7,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_22,금정산,등하산_원점회귀,580.0,915.0,6.39,6.39,232,3시간 52분,35.226136,129.078018,35.227589,129.077715,중급,중급3,231.6,7.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_23,금정산,등하산_원점회귀,570.0,794.0,5.19,5.19,196,3시간 16분,35.275309,129.084727,35.27578,129.083237,중급,중급1,194.43,6.5,8,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_24,금정산,등하산_횡단,643.0,831.0,7.32,7.32,253,4시간 13분,35.244299,129.055844,35.235082,129.014213,중급,중급1,188.98,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_25,금정산,등하산_횡단,614.0,1124.0,8.65,8.65,295,4시간 55분,35.217298,129.07379,35.213071,129.037435,상급,상급3,298.65,7.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_26,금정산,등하산_횡단,566.0,832.0,5.85,5.85,213,3시간 33분,35.25446,129.084783,35.263718,129.084869,중급,중급2,211.31,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_27,금정산,등하산_횡단,640.0,755.0,7.56,7.56,241,4시간 01분,35.241738,129.061943,35.269127,129.085136,중급,중급1,183.06,6.8,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_28,금정산,등하산_횡단,584.0,1020.0,10.11,10.11,309,5시간 09분,35.215899,129.066664,35.220614,129.087027,상급,상급1,246.06,7.4,5,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_29,금정산,등하산_횡단,507.0,853.0,7.43,7.43,238,3시간 58분,35.252675,129.013662,35.265204,129.022242,중급,중급1,192.9,6.3,2,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_30,금정산,등하산_횡단,750.0,1436.0,12.61,12.61,404,6시간 44분,35.304075,129.025285,35.28112,129.017077,최상급,최상급1,326.06,6.4,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_31,금정산,등하산_횡단,498.0,1400.0,11.38,11.38,383,6시간 23분,35.231452,129.074746,35.246772,129.089777,상급,상급3,305.84,7.0,5,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_32,금정산,등하산_횡단,639.0,1234.0,13.36,13.36,392,6시간 32분,35.250099,129.041739,35.212991,129.038784,상급,상급3,311.12,7.0,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_33,금정산,등하산_횡단,619.4,540.1869999999999,8.22,8.22,200,3시간 20분,35.154019,129.01641,35.176353,129.04646,초급,초급1,134.55,7.5,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_34,금정산,등하산_횡단,674.2,578.523,10.15,10.15,238,3시간 58분,35.196894,128.995201,35.18197,129.046641,초급,초급2,154.73,7.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_35,금정산,등하산_원점회귀,550.0,1348.0,11.58,11.58,377,6시간 17분,35.269307,129.085165,35.259134,129.084146,상급,상급3,302.74,6.6,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_36,금정산,등하산_횡단,630.3,650.1130000000003,9.94,9.94,244,4시간 04분,35.212211,129.013581,35.182554,129.046872,초급,초급3,162.32,7.3,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
금정산_37,금정산,등하산_횡단,668.0,881.2199999999999,15.18,15.18,352,5시간 52분,35.218347,129.082444,35.175035,129.030441,중급,중급3,233.54,7.4,10,10.0,37,0.1643989873053573,7.3,8.1,7.1,7.5,7.0,6.9,7.1,전망,8.1
깃대봉_01,깃대봉,등하산_횡단,368.0,337.1829999999999,5.06,5.06,126,2시간 06분,34.68257,125.193113,34.705967,125.203113,입문,입문,83.4,3.7,0,0.0,1,1.0,7.6,8.4,7.3,7.5,6.8,7.9,7.3,전망,8.4
남산_01,남산,등하산_횡단,539.5,784.8490000000006,9.39,9.39,258,4시간 18분,35.798892,129.206709,35.776824,129.204941,중급,중급2,208.01,6.3,10,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6
남산_02,남산,등하산_횡단,500.5,497.302,6.43,6.43,173,2시간 53분,35.790178,129.205217,35.806786,129.209614,초급,초급1,137.02,6.7,5,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6
남산_03,남산,등하산_횡단,499.3,342.64300000000003,6.98,6.98,159,2시간 39분,35.802201,129.208334,35.776913,129.205004,입문,입문,98.75,6.5,10,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6
남산_04,남산,등하산_횡단,492.9,413.903,6.31,6.31,155,2시간 35분,35.806088,129.212631,35.790684,129.205326,입문,입문,103.19,6.7,10,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6
남산_05,남산,등하산_횡단,486.0,400.391,8.84,8.84,190,3시간 10분,35.825,129.22431,35.797356,129.243107,초급,초급1,120.13,7.0,10,10.0,5,0.4472135954999579,7.2,7.5,7.4,7.3,7.0,6.8,7.6,계절매력,7.6
내연산_01,내연산,등하산_원점회귀,721.2,779.051,9.32,9.32,248,4시간 08분,36.244739,129.32025,36.250545,129.318827,중급,중급2,206.47,5.3,10,10.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0
내연산_02,내연산,편도_등산,959.1,1172.6339999999998,7.06,14.12,388,6시간 28분,36.217465,129.258896,36.263301,129.258523,상급,상급3,311.79,2.2,10,10.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0
내연산_03,내연산,등하산_원점회귀,814.3,692.315,9.13,9.13,233,3시간 53분,36.215403,129.259761,36.218669,129.258843,중급,중급1,192.64,2.0,10,10.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0
내연산_04,내연산,등하산_횡단,636.2,783.749,8.03,8.03,233,3시간 53분,36.25075,129.318572,36.258851,129.305338,중급,중급1,192.23,5.0,8,8.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0
내연산_05,내연산,편도_등산,924.8,1111.4379999999996,6.26,12.52,355,5시간 55분,36.268981,129.23589,36.278654,129.28986,상급,상급3,285.83,3.7,0,5.0,5,0.4472135954999579,7.2,7.9,7.5,7.2,6.5,6.6,8.0,계절매력,8.0
내장산_01,내장산,등하산_횡단,780.9,885.3469999999998,8.86,8.86,260,4시간 20분,35.494187,126.925911,35.486776,126.891695,중급,중급2,214.6,5.4,10,10.0,4,0.5,7.3,7.5,6.8,7.6,6.4,7.2,8.5,계절매력,8.5
내장산_02,내장산,등하산_원점회귀,787.7,1246.0149999999987,13.2,13.2,382,6시간 22분,35.492986,126.928108,35.485804,126.915257,상급,상급3,310.75,5.4,10,10.0,4,0.5,7.3,7.5,6.8,7.6,6.4,7.2,8.5,계절매력,8.5
내장산_03,내장산,등하산_횡단,772.4,1304.035,16.16,16.16,436,7시간 16분,35.424472,126.878816,35.493324,126.928068,최상급,최상급2,351.75,5.3,10,10.0,4,0.5,7.3,7.5,6.8,7.6,6.4,7.2,8.5,계절매력,8.5
내장산_04,내장산,등하산_원점회귀,637.5,784.3209999999998,6.53,6.53,199,3시간 19분,35.487765,126.908356,35.488463,126.906362,초급,초급3,173.41,5.4,10,2.0,4,0.5,7.3,7.5,6.8,7.6,6.4,7.2,8.5,계절매력,8.5
대둔산_01,대둔산,등하산_횡단,857.5,692.0450000000002,5.62,5.62,182,3시간 02분,36.14511,127.305661,36.130401,127.308389,초급,초급2,151.11,5.4,10,10.0,1,1.0,7.7,8.4,7.2,7.9,6.7,8.0,8.3,전망,8.4
대야산_01,대야산,등하산_원점회귀,946.1,1495.2720000000015,8.56,8.56,349,5시간 49분,36.675635,127.959658,36.667854,127.959887,최상급,최상급1,342.67,4.3,10,5.0,3,0.5773502691896258,7.2,7.6,7.3,7.1,6.4,7.3,7.6,전망,7.6
대야산_02,대야산,등하산_원점회귀,1000.8,1909.3410000000008,12.54,12.54,474,7시간 54분,36.672515,127.961755,36.671581,127.961081,최상급,최상급3,468.67,4.4,10,8.0,3,0.5773502691896258,7.2,7.6,7.3,7.1,6.4,7.3,7.6,전망,7.6
대야산_03,대야산,등하산_원점회귀,910.7,1592.2810000000002,8.65,8.65,368,6시간 08분,36.674947,127.95946,36.668503,127.960237,최상급,최상급2,355.46,4.3,10,5.0,3,0.5773502691896258,7.2,7.6,7.3,7.1,6.4,7.3,7.6,전망,7.6
덕숭산_01,덕숭산,등하산_원점회귀,520.0,603.0,5.55,5.55,174,2시간 54분,36.65624,126.621143,36.656268,126.621293,초급,초급2,140.17,5.8,10,10.0,3,0.5773502691896258,6.9,7.0,7.4,6.7,6.6,6.3,7.4,힐링,7.4
덕숭산_02,덕숭산,등하산_횡단,512.0,588.0,4.15,4.15,140,2시간 20분,36.656025,126.62129,36.663241,126.62078,초급,초급2,149.62,5.9,10,10.0,3,0.5773502691896258,6.9,7.0,7.4,6.7,6.6,6.3,7.4,힐링,7.4
덕숭산_03,덕숭산,편도_등산,432.0,1816.0,9.74,19.48,565,9시간 25분,36.631546,126.64995,36.674883,126.628332,최상급,최상급3,455.74,6.3,2,10.0,3,0.5773502691896258,6.9,7.0,7.4,6.7,6.6,6.3,7.4,힐링,7.4
덕유산_01,덕유산,등하산_횡단,927.3,704.2799999999996,7.16,7.16,200,3시간 20분,35.901437,127.776048,35.875208,127.776037,초급,초급3,172.07,5.9,10,10.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_02,덕유산,편도_등산,1638.7,2645.891000000001,8.12,16.24,641,10시간 41분,35.865561,127.743524,35.85993,127.746383,초인,초인3,627.85,5.1,0,0.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_03,덕유산,편도_등산,1526.3,2612.266000000003,7.03,14.06,603,10시간 03분,35.839468,127.690999,35.843906,127.745041,초인,초인2,580.46,4.9,5,10.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_04,덕유산,편도_등산,1614.4,2636.5640000000026,6.94,13.88,604,10시간 04분,35.832428,127.799643,35.851545,127.747358,초인,초인2,579.41,3.9,0,10.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_05,덕유산,편도_등산,1367.8,2125.8600000000006,6.39,12.78,511,8시간 31분,35.867453,127.827854,35.839712,127.772824,초인,초인1,499.24,4.3,0,5.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_06,덕유산,등하산_횡단,1516.2,997.8720000000015,6.01,6.01,243,4시간 03분,35.827201,127.739228,35.79109,127.704909,중급,중급3,234.56,3.9,0,0.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_07,덕유산,편도_등산,1535.4,2445.131,6.51,13.02,562,9시간 22분,35.801524,127.652985,35.767518,127.679508,초인,초인2,540.42,3.9,10,0.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_08,덕유산,등하산_횡단,1052.7,1155.8689999999992,6.11,6.11,268,4시간 28분,35.718277,127.66026,35.738956,127.679033,상급,상급1,254.54,3.7,10,10.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_09,덕유산,등하산_원점회귀,1525.9,1673.3810000000008,8.59,8.59,371,6시간 11분,35.740484,127.679916,35.744019,127.679225,최상급,최상급2,363.14,3.5,10,8.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕유산_10,덕유산,등하산_원점회귀,1438.4,1145.5580000000004,8.77,8.77,306,5시간 06분,35.770019,127.71975,35.770177,127.718969,상급,상급3,303.59,4.6,10,10.0,10,0.3162277660168379,7.5,8.3,7.1,7.8,6.9,6.8,8.7,계절매력,8.7
덕항산_01,덕항산,등하산_횡단,1099.5,372.82100000000025,5.15,5.15,125,2시간 05분,37.304266,128.991923,37.304536,129.005677,입문,입문,88.48,3.6,0,10.0,2,0.7071067811865475,6.5,6.2,6.9,6.6,6.2,6.6,6.8,힐링,6.9
덕항산_02,덕항산,등하산_원점회귀,1110.7,659.385,6.15,6.15,192,3시간 12분,37.323393,129.013996,37.323378,129.013628,초급,초급2,154.3,4.3,8,5.0,2,0.7071067811865475,6.5,6.2,6.9,6.6,6.2,6.6,6.8,힐링,6.9
도락산_01,도락산,등하산_원점회귀,984.9,1031.4699999999991,6.06,6.06,239,3시간 59분,36.87441,128.292544,36.872222,128.295041,중급,중급3,239.46,4.8,10,10.0,1,1.0,7.3,8.1,7.0,7.5,6.4,7.8,7.2,전망,8.1
도봉산_03,도봉산,편도_하산,759.3,635.2189999999997,3.74,7.47,207,3시간 27분,37.686373,127.035664,37.695489,127.009364,초급,초급3,166.91,7.0,10,8.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_06,도봉산,등하산_횡단,662.6,594.8230000000002,4.24,4.24,135,2시간 15분,37.713225,126.982022,37.690558,127.007977,초급,초급2,152.11,6.3,10,8.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_07,도봉산,등하산_원점회귀,726.7,984.787,12.28,12.28,331,5시간 31분,37.715705,126.979517,37.718124,126.982102,상급,상급2,266.46,6.3,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_08,도봉산,등하산_원점회귀,733.3,973.7450000000003,5.71,5.71,230,3시간 50분,37.686128,127.036307,37.687905,127.028102,중급,중급3,225.85,6.9,10,8.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_11,도봉산,등하산_횡단,607.5,857.2689999999997,8.94,8.94,266,4시간 26분,37.69332,126.96605,37.663009,127.01257,중급,중급2,212.12,6.6,2,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_12,도봉산,등하산_원점회귀,548.8,811.0120000000006,10.44,10.44,275,4시간 35분,37.716226,126.979843,37.721097,126.988149,중급,중급2,222.96,6.3,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_16,도봉산,등하산_횡단,543.8,872.6659999999995,6.71,6.71,238,3시간 58분,37.729909,126.996411,37.72438,127.046926,중급,중급3,231.77,6.7,0,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_25,도봉산,등하산_횡단,348.3,296.34700000000004,7.47,7.47,163,2시간 43분,37.700046,126.97065,37.66347,127.01227,입문,입문,95.0,6.6,2,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_26,도봉산,등하산_원점회귀,560.8,1055.1619999999996,9.21,9.21,299,4시간 59분,37.688901,127.045427,37.678018,127.044923,중급,중급3,238.87,6.9,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_36,도봉산,등하산_원점회귀,570.0,1005.8900000000004,7.91,7.91,269,4시간 29분,37.742915,127.028001,37.739425,127.034731,상급,상급2,270.17,6.9,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_37,도봉산,등하산_횡단,418.0,1068.3539999999994,9.64,9.64,294,4시간 54분,37.743097,127.02787,37.711556,127.046829,상급,상급1,245.9,6.8,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_38,도봉산,등하산_횡단,667.2,964.6780000000005,7.11,7.11,250,4시간 10분,37.722249,127.04367,37.709115,127.04747,상급,상급1,250.84,6.7,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_39,도봉산,등하산_원점회귀,734.6,1295.629,7.53,7.53,286,4시간 46분,37.709042,127.047593,37.705683,127.037233,상급,상급3,299.17,6.6,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_40,도봉산,등하산_횡단,432.5,516.658,5.99,5.99,170,2시간 50분,37.709123,127.047494,37.695281,127.044852,초급,초급1,134.8,6.7,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_41,도봉산,등하산_횡단,526.8,1106.1479999999997,6.0,6.0,255,4시간 15분,37.688835,127.045589,37.696638,127.02943,상급,상급1,246.75,6.7,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_42,도봉산,등하산_횡단,659.3,989.5849999999998,6.64,6.64,238,3시간 58분,37.689022,127.045786,37.687914,127.028132,상급,상급1,245.52,6.8,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_43,도봉산,등하산_횡단,654.0,1222.1770000000006,10.15,10.15,327,5시간 27분,37.688993,127.045778,37.667078,127.042393,상급,상급2,269.88,7.0,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_44,도봉산,등하산_횡단,222.0,883.9470000000003,6.02,6.02,220,3시간 40분,37.686097,127.036384,37.663106,127.012809,중급,중급2,220.95,6.9,10,10.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
도봉산_50,도봉산,등하산_횡단,738.6,1154.6659999999997,5.02,5.02,232,3시간 52분,37.687803,127.035126,37.695882,127.02152,중급,중급3,230.6,6.7,10,8.0,19,0.2294157338705617,7.5,8.2,6.8,7.4,6.7,7.9,7.9,전망,8.2
두륜산_01,두륜산,등하산_횡단,721.0,885.0,10.1,10.1,286,4시간 46분,34.474365,126.630688,34.496526,126.625255,중급,중급3,229.08,5.3,2,2.0,4,0.5,7.4,8.1,7.2,7.6,6.6,7.4,7.6,전망,8.1
두륜산_02,두륜산,편도_등산,650.0,1429.0,9.27,18.55,493,8시간 13분,34.496448,126.625236,34.467931,126.63501,최상급,최상급3,394.5,5.4,10,8.0,4,0.5,7.4,8.1,7.2,7.6,6.6,7.4,7.6,전망,8.1
두륜산_03,두륜산,편도_등산,653.0,984.0,5.21,10.41,304,5시간 04분,34.48377,126.614605,34.481608,126.633698,상급,상급1,245.24,5.3,10,2.0,4,0.5,7.4,8.1,7.2,7.6,6.6,7.4,7.6,전망,8.1
두륜산_04,두륜산,등하산_횡단,725.0,989.0,6.03,6.03,225,3시간 45분,34.48447,126.649107,34.477863,126.634765,중급,중급3,233.9,5.1,10,10.0,4,0.5,7.4,8.1,7.2,7.6,6.6,7.4,7.6,전망,8.1
두타산_01,두타산,편도_등산,1370.1,1203.066999999999,6.24,12.48,368,6시간 08분,37.38491,129.012867,37.42607,129.004675,상급,상급3,296.9,3.0,10,10.0,4,0.5,7.4,8.0,7.5,7.6,6.4,7.2,7.6,전망,8.0
두타산_02,두타산,등하산_원점회귀,1367.1,1183.847,6.66,6.66,237,3시간 57분,37.444808,129.045578,37.444071,129.035786,상급,상급2,268.94,4.7,0,8.0,4,0.5,7.4,8.0,7.5,7.6,6.4,7.2,7.6,전망,8.0
두타산_03,두타산,등하산_횡단,670.8,660.1549999999999,6.18,6.18,189,3시간 09분,37.466304,129.031188,37.463019,129.018724,초급,초급2,154.77,4.9,8,10.0,4,0.5,7.4,8.0,7.5,7.6,6.4,7.2,7.6,전망,8.0
두타산_04,두타산,등하산_원점회귀,1428.0,1678.9880000000005,13.74,13.74,453,7시간 33분,37.463453,129.021591,37.457897,129.004246,최상급,최상급2,368.03,4.8,10,10.0,4,0.5,7.4,8.0,7.5,7.6,6.4,7.2,7.6,전망,8.0
마니산_01,마니산,등하산_원점회귀,491.4,1051.2539999999997,5.04,5.04,242,4시간 02분,37.609451,126.456947,37.604007,126.457228,중급,중급2,220.47,6.5,10,10.0,3,0.5773502691896258,6.9,7.6,6.8,7.2,6.4,6.8,6.8,전망,7.6
마니산_02,마니산,등하산_원점회귀,480.0,914.6100000000002,5.7,5.7,219,3시간 39분,37.633875,126.423436,37.630105,126.423866,중급,중급2,218.69,6.3,10,10.0,3,0.5773502691896258,6.9,7.6,6.8,7.2,6.4,6.8,6.8,전망,7.6
마니산_03,마니산,등하산_횡단,471.5,940.035,2.98,2.98,176,2시간 56분,37.609501,126.45718,37.612156,126.44416,초급,초급2,160.31,6.5,10,10.0,3,0.5773502691896258,6.9,7.6,6.8,7.2,6.4,6.8,6.8,전망,7.6
마이산_01,마이산,등하산_횡단,701.8,396.9259999999999,5.81,5.81,140,2시간 20분,35.756683,127.39356,35.758897,127.411689,입문,입문,96.97,5.3,10,10.0,6,0.4082482904638631,7.3,7.7,7.1,7.5,6.6,7.1,7.7,전망,7.7
마이산_02,마이산,등하산_원점회귀,563.5,740.1579999999999,7.02,7.02,215,3시간 35분,35.775066,127.418245,35.772132,127.416154,초급,초급3,174.66,5.7,10,10.0,6,0.4082482904638631,7.3,7.7,7.1,7.5,6.6,7.1,7.7,전망,7.7
마이산_03,마이산,등하산_횡단,635.6,1064.8000000000004,7.62,7.62,272,4시간 32분,35.739136,127.35429,35.756392,127.393802,상급,상급2,272.83,4.8,5,8.0,6,0.4082482904638631,7.3,7.7,7.1,7.5,6.6,7.1,7.7,전망,7.7
마이산_04,마이산,등하산_원점회귀,602.2,1167.8929999999996,10.19,10.19,327,5시간 27분,35.755461,127.353453,35.755422,127.353257,상급,상급2,264.33,4.3,2,8.0,6,0.4082482904638631,7.3,7.7,7.1,7.5,6.6,7.1,7.7,전망,7.7
마이산_05,마이산,등하산_횡단,568.9,718.3300000000002,3.97,3.97,167,2시간 47분,35.748413,127.417688,35.755622,127.42865,초급,초급2,161.75,5.2,2,10.0,6,0.4082482904638631,7.3,7.7,7.1,7.5,6.6,7.1,7.7,전망,7.7
마이산_06,마이산,등하산_원점회귀,500.5,349.4759999999999,2.33,2.33,87,1시간 27분,35.769794,127.414239,35.767119,127.413804,입문,입문,86.43,5.6,10,10.0,6,0.4082482904638631,7.3,7.7,7.1,7.5,6.6,7.1,7.7,전망,7.7
명성산_01,명성산,등하산_원점회귀,926.2,782.6819999999998,7.36,7.36,218,3시간 38분,38.067609,127.325068,38.06742,127.32829,중급,중급1,183.91,6.0,10,10.0,1,1.0,7.6,8.2,7.1,8.1,6.2,7.1,9.3,계절매력,9.3
명지산_01,명지산,등하산_원점회귀,1242.6,1007.0010000000002,11.13,11.13,310,5시간 10분,37.935553,127.489606,37.936509,127.484558,상급,상급1,256.52,5.8,10,10.0,4,0.5,6.7,7.2,6.8,6.5,5.3,7.3,7.2,성취감,7.3
명지산_02,명지산,등하산_원점회귀,1266.8,935.438,8.97,8.97,270,4시간 30분,37.908818,127.444053,37.910742,127.441382,중급,중급2,221.96,5.1,2,10.0,4,0.5,6.7,7.2,6.8,6.5,5.3,7.3,7.2,성취감,7.3
명지산_03,명지산,등하산_횡단,989.3,697.1210000000001,6.64,6.64,195,3시간 15분,37.904408,127.455648,37.908698,127.44452,초급,초급3,164.86,5.2,10,10.0,4,0.5,6.7,7.2,6.8,6.5,5.3,7.3,7.2,성취감,7.3
명지산_04,명지산,등하산_횡단,1281.2,1031.173,8.41,8.41,256,4시간 16분,37.935502,127.489511,37.935438,127.442953,중급,중급3,225.65,5.6,10,10.0,4,0.5,6.7,7.2,6.8,6.5,5.3,7.3,7.2,성취감,7.3
모악산_01,모악산,등하산_횡단,812.7,624.901,7.62,7.62,206,3시간 26분,35.757907,127.086606,35.729261,127.110108,초급,초급3,167.2,5.6,10,5.0,3,0.5773502691896258,7.1,7.4,7.3,7.1,6.7,6.5,7.7,계절매력,7.7
모악산_02,모악산,편도_하산,683.2,519.6760000000002,4.51,9.03,213,3시간 33분,35.718937,127.039432,35.739654,127.071936,초급,초급1,138.32,5.2,10,10.0,3,0.5773502691896258,7.1,7.4,7.3,7.1,6.7,6.5,7.7,계절매력,7.7
모악산_03,모악산,편도_등산,728.7,549.8,2.42,4.83,155,2시간 35분,35.724985,127.061575,35.730521,127.081325,초급,초급1,124.86,5.3,5,2.0,3,0.5773502691896258,7.1,7.4,7.3,7.1,6.7,6.5,7.7,계절매력,7.7
무등산_01,무등산,편도_등산,638.0,1459.3419999999992,6.58,13.15,416,6시간 56분,35.134054,126.955446,35.138255,126.977266,최상급,최상급1,335.66,6.9,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
무등산_02,무등산,등하산_원점회귀,895.8,1096.571,8.35,8.35,288,4시간 48분,35.134122,126.955742,35.131441,126.963495,상급,상급3,289.83,6.6,10,10.0,31,0.1796053020267749,7.2,7.9,7.0,7.3,6.7,6.9,7.7,전망,7.9
